"","context_group","groupText","context","id","answer","text","group","value"
"8254","14_14","crowdsource money",14,258,5,"Start a GoFundMe",14,57.6666666666667
"8255","14_14","crowdsource money",14,262,5,"ask others for money",14,78.6666666666667
"8256","14_14","crowdsource money",14,271,5,"Sell stuff",14,94.3333333333333
"8257","15_14","take the food for himself",15,217,2,"Hoard the food for himself.",14,5.66666666666667
"8258","15_14","take the food for himself",15,278,2,"Hoard food for himself and let everyone else struggle",14,20
"8259","15_14","take the food for himself",15,258,3,"Horde the food for himself",14,0
"8260","15_14","take the food for himself",15,262,3,"horde food for himself",14,16.6666666666667
"8261","15_14","take the food for himself",15,275,3,"hoard the food for himself",14,17.3333333333333
"8262","15_14","take the food for himself",15,283,4,"Hoard enough food for himself and leave the rest to fend for themselves",14,17.6666666666667
"8263","15_14","take the food for himself",15,289,4,"Hoard large amounts of food for himself, then lock himself in his cabin and let the passengers and crew fend for themselves.",14,12
"8264","15_14","take the food for himself",15,302,4,"Keep food for himself",14,5.33333333333333
"8265","15_14","take the food for himself",15,240,5,"take charge and keep all the food",14,0.666666666666667
"8266","15_14","take the food for himself",15,253,5,"Hold all the food for himself and crew",14,0
"8267","15_14","take the food for himself",15,266,5,"Hide the food supplies for himself.",14,11.6666666666667
"8268","15_14","take the food for himself",15,287,5,"Keep all food for himself",14,5.66666666666667
"8269","15_14","take the food for himself",15,288,5,"secure the food supply",14,84
"8270","16_14","wait until dark to do anything",16,269,4,"Only walk at night",14,75
"8271","16_14","wait until dark to do anything",16,299,4,"wait until the sun is down and walk until help is found",14,78.3333333333333
"8272","16_14","wait until dark to do anything",16,234,5,"Wait until the sun goes down a bit more to continue trying and avoid heat exhaustion",14,26.6666666666667
"8273","16_14","wait until dark to do anything",16,250,5,"Wait until evening to continue her efforts.",14,60
"8274","16_14","wait until dark to do anything",16,257,5,"Cover him with clothes, then work again at night time",14,80.3333333333333
"8275","16_14","wait until dark to do anything",16,276,5,"rest to save energy and try later",14,73.3333333333333
"8276","16_14","wait until dark to do anything",16,284,5,"Find a place to take shelter until it's cooler and come back for Todd. ",14,55
"8277","16_14","wait until dark to do anything",16,293,5,"Wait until nighttime to pull the arm out of the crevice",14,51.6666666666667
"8278","16_14","wait until dark to do anything",16,310,5,"Wait for the sun to go down somewhat and hike out to find help",14,86.6666666666667
"8279","17_14","call his boss' family/friends",17,267,1,"Jeff could call his bosses family",14,96.3333333333333
"8280","17_14","call his boss' family/friends",17,224,2,"Call his boss's family",14,83.3333333333333
"8281","17_14","call his boss' family/friends",17,237,2,"call one of Jeff's friends and see if they know anything",14,89
"8282","17_14","call his boss' family/friends",17,276,3,"call someone who can contact Jeff",14,83.3333333333333
"8283","17_14","call his boss' family/friends",17,297,3,"call his boss's family",14,80.3333333333333
"8284","17_14","call his boss' family/friends",17,227,4,"Call the boss' family",14,0
"8285","17_14","call his boss' family/friends",17,244,4,"Call anybody else who might know where boss is.",14,100
"8286","17_14","call his boss' family/friends",17,246,4,"call relatives/friends of boss",14,55.6666666666667
"8287","17_14","call his boss' family/friends",17,251,4,"call somebody to look for boss",14,72.3333333333333
"8288","17_14","call his boss' family/friends",17,266,5,"Call his bosses family.",14,82.3333333333333
"8289","18_14","report at next opportunity",18,240,2,"Keep going and report the incident at the next checkpoint",14,31
"8290","18_14","report at next opportunity",18,265,2,"get help at a checkpoint if there is one",14,64
"8291","18_14","report at next opportunity",18,278,2,"Keep going and report the incident when she has a chance",14,10
"8292","18_14","report at next opportunity",18,238,3,"keep going and call for help at next stop",14,47.6666666666667
"8293","18_14","report at next opportunity",18,245,3,"inform the officials",14,53
"8294","18_14","report at next opportunity",18,247,3,"stop at first rest station",14,66
"8295","18_14","report at next opportunity",18,249,3,"She can try and run faster in order to call the attention of the officials to the situation",14,73.6666666666667
"8296","18_14","report at next opportunity",18,255,3,"alert the next person she sees on the track",14,66.6666666666667
"8297","18_14","report at next opportunity",18,287,3,"Continue on and let someone know as soon as possible",14,75.3333333333333
"8298","18_14","report at next opportunity",18,308,3,"Move on and report the problem",14,80
"8299","18_14","report at next opportunity",18,232,4,"She can tell the next authority figure she sees as she runs by",14,69.6666666666667
"8300","18_14","report at next opportunity",18,246,4,"keep going and inform the next person she passes who can do something about it",14,50
"8301","18_14","report at next opportunity",18,276,4,"keep going and look for someone to tell about the competitor",14,65
"8302","18_14","report at next opportunity",18,288,4,"continue until someone can be contacted for help",14,78.6666666666667
"8303","18_14","report at next opportunity",18,308,4,"Contact a judge",14,88.3333333333333
"8304","18_14","report at next opportunity",18,232,5,"She can stop at the next authority figure and actively bring them over",14,71
"8305","18_14","report at next opportunity",18,252,5,"Inform the race judges of the situation",14,100
"8306","18_14","report at next opportunity",18,311,5,"let people know at the next check point what was happening. ",14,94.3333333333333
"8307","2_15","do nothing",2,11,1,"Sit in the car and do nothing",15,36.6666666666667
"8308","2_15","do nothing",2,86,1,"He can go to sleep.",15,10.3333333333333
"8309","2_15","do nothing",2,26,2,"listen to the radio",15,67.3333333333333
"8310","2_15","do nothing",2,35,3,"Show up late and hope for the best",15,73.3333333333333
"8311","2_15","do nothing",2,101,3,"Sit down and do nothing.",15,19.6666666666667
"8312","2_15","do nothing",2,86,4,"He can stay in his car and see if anybody stops to help him.",15,39.3333333333333
"8313","2_15","do nothing",2,32,5,"do nothing",15,1
"8314","2_15","do nothing",2,58,5,"do nothing",15,0
"8315","3_15","overcharge remaining customers",3,85,4,"ask a customer to make up the difference.",15,4.66666666666667
"8316","3_15","overcharge remaining customers",3,77,5,"overcharge the next customer to make up for it.",15,1
"8317","3_15","overcharge remaining customers",3,96,5,"Overcharge the remaining customers to make up for it",15,1
"8318","4_15","find a payphone",4,47,2,"Use a public phone",15,100
"8319","4_15","find a payphone",4,10,3,"Find a pay phone to use.",15,75
"8320","4_15","find a payphone",4,48,3,"locating a payphone",15,40
"8321","4_15","find a payphone",4,95,4,"find a pay phone ",15,76.6666666666667
"8322","4_15","find a payphone",4,68,5,"Find a payphone",15,59.3333333333333
"8323","6_15","split up",6,84,2,"have one member go for help",15,81
"8324","6_15","split up",6,40,3,"split up",15,67.6666666666667
"8325","6_15","split up",6,5,4,"Divide up the group to look for food/water",15,86
"8326","6_15","split up",6,26,4,"separate",15,69
"8327","6_15","split up",6,20,5,"send friends in different directions for help",15,46.3333333333333
"8328","6_15","split up",6,97,5,"separate in hopes that either one can get help  ",15,56.6666666666667
"8329","8_15","ask others nearby for help",8,117,2,"Go and get help.",15,79.3333333333333
"8330","8_15","ask others nearby for help",8,133,2,"ask for help",15,52
"8331","8_15","ask others nearby for help",8,111,3,"ask others what they think",15,74.6666666666667
"8332","8_15","ask others nearby for help",8,150,3,"ask around who he is",15,33.3333333333333
"8333","8_15","ask others nearby for help",8,127,4,"ask someone else if she appeared to be part of the family",15,83.3333333333333
"8334","8_15","ask others nearby for help",8,136,4,"She could alert a grownup about him",15,76.6666666666667
"8335","8_15","ask others nearby for help",8,161,4,"Asking others for help on the beach",15,96
"8336","8_15","ask others nearby for help",8,174,4,"Turn towards someone else with a questioning look on her face, to see if they know what's going on.",15,93.3333333333333
"8337","8_15","ask others nearby for help",8,206,4,"Call out for help.",15,23.3333333333333
"8338","8_15","ask others nearby for help",8,108,5,"tell the other persons",15,54.3333333333333
"8339","8_15","ask others nearby for help",8,115,5,"Tell someone else.",15,43.3333333333333
"8340","8_15","ask others nearby for help",8,138,5,"She could ask someone nearby if the teen looks suspicious.",15,65.6666666666667
"8341","8_15","ask others nearby for help",8,152,5,"ask around if anybody knows the kid",15,52
"8342","8_15","ask others nearby for help",8,165,5,"tell someone else",15,50
"8343","8_15","ask others nearby for help",8,175,5,"Alert someone in close proximity to her.",15,93.3333333333333
"8344","8_15","ask others nearby for help",8,201,5,"Let's others nearby know about the teenager.",15,55.6666666666667
"8345","8_15","ask others nearby for help",8,206,5,"Ask someone nearby if they recognize that person as part of the family,",15,68.6666666666667
"8346","9_15","call a friend",9,159,3,"Call a friend",15,62
"8347","9_15","call a friend",9,108,4,"get some help",15,39.6666666666667
"8348","9_15","call a friend",9,108,5,"call home",15,49.6666666666667
"8349","9_15","call a friend",9,138,5,"He could call a friend to come follow the car with him.",15,6
"8350","9_15","call a friend",9,166,5,"call a friend",15,23.6666666666667
"8351","9_15","call a friend",9,207,5,"Call someone you know after you get off the phone with PD/SD dispatcher. ",15,96.6666666666667
"8352","11_15","comfort the dog",11,140,2,"give it food",15,62.6666666666667
"8353","11_15","comfort the dog",11,147,2,"Try to calm the dog down",15,84.6666666666667
"8354","11_15","comfort the dog",11,133,3,"try talking to the dog",15,32
"8355","11_15","comfort the dog",11,150,4,"comfort the dog",15,67.3333333333333
"8356","11_15","comfort the dog",11,182,4,"Erica can keep the dog company and make sure it's ok.",15,79
"8357","11_15","comfort the dog",11,196,4,"play with the dog",15,92.3333333333333
"8358","11_15","comfort the dog",11,140,5,"massage it",15,77.6666666666667
"8359","11_15","comfort the dog",11,145,5,"talk to the dog",15,99
"8360","12_15","turn the knife in",12,192,1,"Turn the knife over to security",15,97
"8361","12_15","turn the knife in",12,195,1,"let security take it",15,27.6666666666667
"8362","12_15","turn the knife in",12,122,2,"turn it in to TSA",15,95
"8363","12_15","turn the knife in",12,144,2,"Give the knife to security ",15,100
"8364","12_15","turn the knife in",12,148,2,"Give them the knife",15,83.3333333333333
"8365","12_15","turn the knife in",12,204,2,"ask security to dispose of it",15,60
"8366","12_15","turn the knife in",12,131,3,"Give up the knife when security asks for it",15,67
"8367","12_15","turn the knife in",12,140,3,"surrender",15,66
"8368","12_15","turn the knife in",12,152,3,"turn the knife over for condiscation",15,50
"8369","12_15","turn the knife in",12,173,3,"give it to the security people",15,97.6666666666667
"8370","12_15","turn the knife in",12,196,3,"submit it to the cops",15,88.3333333333333
"8371","12_15","turn the knife in",12,206,3,"Turn the knife in at security.",15,90
"8372","12_15","turn the knife in",12,105,5,"HAVE IT TAKEN AWAY",15,52.6666666666667
"8373","12_15","turn the knife in",12,111,5,"give it away",15,42.6666666666667
"8374","12_15","turn the knife in",12,176,5,"take it out and hand it to someone in charge",15,90
"8375","12_15","turn the knife in",12,208,5,"surrender",15,84
"8376","13_15","panic/cry",13,210,1,"pass out from panic",15,24
"8377","13_15","panic/cry",13,273,1,"cry",15,71
"8378","13_15","panic/cry",13,295,1,"Panic",15,99.3333333333333
"8379","13_15","panic/cry",13,237,2,"panic",15,69.6666666666667
"8380","13_15","panic/cry",13,310,2,"Start crying because he's probably in trouble",15,56.6666666666667
"8381","13_15","panic/cry",13,265,3,"feel ashamed",15,100
"8382","13_15","panic/cry",13,227,4,"Cry",15,100
"8383","13_15","panic/cry",13,237,4,"cry",15,37.6666666666667
"8384","13_15","panic/cry",13,311,4,"panic and alert everyone he lost the ring",15,6
"8385","13_15","panic/cry",13,211,5,"cry",15,72
"8386","13_15","panic/cry",13,244,5,"Since a ring bearer is a child, just stand there and cry lol.",15,100
"8387","13_15","panic/cry",13,267,5,"he could panic and freak out and cry",15,41.3333333333333
"8388","14_15","get a loan",14,228,1,"Take a loan out to afford a bigger place.",15,93.3333333333333
"8389","14_15","get a loan",14,287,1,"Get a loan",15,77.3333333333333
"8390","14_15","get a loan",14,212,2,"Take a loan to help his father",15,51.3333333333333
"8391","14_15","get a loan",14,228,2,"Take a loan to afford to put his father in a retirement home.",15,85.3333333333333
"8392","14_15","get a loan",14,236,3,"Take out a loan",15,40
"8393","14_15","get a loan",14,263,4,"borrow money/take out a loan to put his father in a retirement home",15,50
"8394","14_15","get a loan",14,280,4,"Andy could take out a loan to afford the costs.",15,31.6666666666667
"8395","14_15","get a loan",14,296,4,"Take out a loan the get his father in a home.",15,73.3333333333333
"8396","14_15","get a loan",14,217,5,"Take out a loan to pay for a retirement home.",15,58.3333333333333
"8397","14_15","get a loan",14,224,5,"Take a loan out",15,72.6666666666667
"8398","14_15","get a loan",14,249,5,"Andy can borrow money",15,65.6666666666667
"8399","14_15","get a loan",14,279,5,"Take on a second job/loan to cover retirement home expenses.",15,83.3333333333333
"8400","15_15","fix the engine",15,213,2,"He could try to fix the engine",15,100
"8401","15_15","fix the engine",15,236,2,"Fix the engine",15,80
"8402","15_15","fix the engine",15,261,2,"Try to repair the engine",15,75
"8403","15_15","fix the engine",15,298,2,"Fix the engine",15,80
"8404","15_15","fix the engine",15,308,2,"Try to repair the engine",15,100
"8405","15_15","fix the engine",15,256,3,"Try to fix the engine",15,100
"8406","15_15","fix the engine",15,212,4,"Try to fix the boat",15,61.3333333333333
"8407","15_15","fix the engine",15,220,5,"Attempt repairs.",15,100
"8408","15_15","fix the engine",15,252,5,"Repair the engine",15,99.6666666666667
"8409","2_16","ditch his car",2,17,1,"ditch his car and call a cab",16,8
"8410","2_16","ditch his car",2,1,2,"Ditch his car.",16,4.66666666666667
"8411","2_16","ditch his car",2,6,4,"Abandon car ",16,31.3333333333333
"8412","2_16","ditch his car",2,32,4,"leave car",16,1
"8413","2_16","ditch his car",2,51,4,"Just leave the car there and let the police tow it...and hitchhike to the airport.",16,3.66666666666667
"8414","2_16","ditch his car",2,63,4,"leave the car and walk to the airport",16,23.3333333333333
"8415","2_16","ditch his car",2,28,5,"Abandon his car",16,5
"8416","2_16","ditch his car",2,90,5,"abandon his car and call for a ride",16,44.3333333333333
"8417","4_16","just get lunch",4,19,4,"Go out for lunch instead.",16,45.3333333333333
"8418","4_16","just get lunch",4,55,4,"She could ignore the problem and go have lunch",16,20.3333333333333
"8419","4_16","just get lunch",4,86,4,"She can go and eat a lunch by herself.",16,22.3333333333333
"8420","4_16","just get lunch",4,38,5,"Forget the gym and grab a bite to eat instead.",16,91.6666666666667
"8421","4_16","just get lunch",4,45,5,"Go get some ice cream.",16,33.3333333333333
"8422","4_16","just get lunch",4,62,5,"Grab lunch instead",16,53.3333333333333
"8423","4_16","just get lunch",4,103,5,"go eat lunch insead",16,48
"8424","9_16","pull up next to and inspect driver",9,182,1,"Eamon can drive up to the driver and check if he looks drunk.",16,93.3333333333333
"8425","9_16","pull up next to and inspect driver",9,156,4,"Drive up to him and look at him to confirm his suspicions",16,11.3333333333333
"8426","9_16","pull up next to and inspect driver",9,131,5,"Drive on the side of the driver and try to get them to pull over",16,79.3333333333333
"8427","9_16","pull up next to and inspect driver",9,172,5,"Eamon could speed up, get next to the car and inspect the driver, and try to communicate.",16,14
"8428","12_16","threaten someone with the knife",12,156,2,"Threaten security with a good time with a knife in his hand",16,14.3333333333333
"8429","12_16","threaten someone with the knife",12,160,3,"Equip knife and try to threaten TSA that he will stab people if they tried to get it",16,0.666666666666667
"8430","12_16","threaten someone with the knife",12,174,3,"Become unhinged at this very moment, thinking about the state of the world today, pull out the knife and begin to rant and yell. ",16,0.333333333333333
"8431","12_16","threaten someone with the knife",12,106,4,"attack",16,0
"8432","12_16","threaten someone with the knife",12,115,5,"Be extremely angry and take it out on other people.",16,8
"8433","12_16","threaten someone with the knife",12,139,5,"Take a hostage using the knife to get on the flight",16,0
"8434","13_16","use his own ring",13,221,3,"give them his ring",16,87.6666666666667
"8435","13_16","use his own ring",13,261,3,"Put his own ring there in the meantime",16,86.3333333333333
"8436","13_16","use his own ring",13,309,3,"Take off his own ring",16,50.3333333333333
"8437","13_16","use his own ring",13,213,4,"He could let her use his own ring",16,79
"8438","13_16","use his own ring",13,225,4,"take his ring off and give it to them",16,83.6666666666667
"8439","13_16","use his own ring",13,300,4,"donate is ring",16,27
"8440","13_16","use his own ring",13,297,5,"hand his sister his own ring",16,46.6666666666667
"8441","14_16","ask neighbors/friends for help",14,211,1,"Call for help",16,100
"8442","14_16","ask neighbors/friends for help",14,226,2,"Get a neighbor to watch him. ",16,66.3333333333333
"8443","14_16","ask neighbors/friends for help",14,230,2,"Ask a neighbor to help with the father.",16,97
"8444","14_16","ask neighbors/friends for help",14,247,2,"ask neighbors to help the father",16,72.6666666666667
"8445","14_16","ask neighbors/friends for help",14,255,2,"speak to friends about it",16,93.3333333333333
"8446","14_16","ask neighbors/friends for help",14,260,2,"ask friends for help",16,56.6666666666667
"8447","14_16","ask neighbors/friends for help",14,267,2,"He could get a friend to take him in",16,52.3333333333333
"8448","14_16","ask neighbors/friends for help",14,244,3,"Coordinate friends/neighbors to check on father during the day.",16,57.3333333333333
"8449","14_16","ask neighbors/friends for help",14,270,3,"Ask an friends for help.",16,76.6666666666667
"8450","14_16","ask neighbors/friends for help",14,220,4,"Ask friends for help",16,35.3333333333333
"8451","14_16","ask neighbors/friends for help",14,231,4,"Talk to friends",16,84
"8452","14_16","ask neighbors/friends for help",14,238,4,"Find a friend with a place ",16,54.3333333333333
"8453","14_16","ask neighbors/friends for help",14,266,4,"See if anyone else can take him in.",16,95.6666666666667
"8454","14_16","ask neighbors/friends for help",14,268,4,"Ask friends to help.",16,22.3333333333333
"8455","14_16","ask neighbors/friends for help",14,269,4,"Talk to someone for help",16,81.3333333333333
"8456","14_16","ask neighbors/friends for help",14,282,4,"Ask someone to take care of his dad",16,38.3333333333333
"8457","14_16","ask neighbors/friends for help",14,252,5,"See if a neighbor could stop by",16,96.3333333333333
"8458","14_16","ask neighbors/friends for help",14,259,5,"Ask friends for financial help",16,43
"8459","14_16","ask neighbors/friends for help",14,261,5,"Ask someone else to take care of him",16,0
"8460","14_16","ask neighbors/friends for help",14,299,5,"ask his neighbors if anyone could help him",16,87
"8461","14_16","ask neighbors/friends for help",14,308,5,"Ask his friends for help",16,91.6666666666667
"8462","15_16","keep passengers entertained",15,231,2,"say jokes to them",16,71
"8463","15_16","keep passengers entertained",15,247,2,"encourage music to help calm passengers",16,80.3333333333333
"8464","15_16","keep passengers entertained",15,264,2,"Keep the passengers entertained",16,96.6666666666667
"8465","15_16","keep passengers entertained",15,306,2,"keep people busy doing stuff",16,89
"8466","15_16","keep passengers entertained",15,230,3,"Keep busy with games to try to distract from hunger.",16,83.3333333333333
"8467","15_16","keep passengers entertained",15,290,4,"distract with games",16,57.3333333333333
"8468","15_16","keep passengers entertained",15,227,5,"Find something to pass the time.",16,80
"8469","15_16","keep passengers entertained",15,300,5,"distract passengers from the thought of food with other activities",16,67.6666666666667
"8470","12_17","put it in someone else's bag",12,172,3,"Carl could sneak it into someone elses bag.",17,0.666666666666667
"8471","12_17","put it in someone else's bag",12,181,3,"Give it to someone else",17,14.3333333333333
"8472","12_17","put it in someone else's bag",12,192,3,"Slip the knife in the carry-on of another passenger",17,5.33333333333333
"8473","12_17","put it in someone else's bag",12,202,3,"put the chef knife in someone else's luggage",17,6.66666666666667
"8474","12_17","put it in someone else's bag",12,130,4,"Carl could put it in someone elses bag",17,0.666666666666667
"8475","12_17","put it in someone else's bag",12,168,4,"Put knife into someone else's bag.",17,0.666666666666667
"8476","12_17","put it in someone else's bag",12,183,4,"give it to someone else ",17,48.3333333333333
"8477","12_17","put it in someone else's bag",12,184,4,"Ditch the knife in someone elses bag.",17,3.33333333333333
"8478","12_17","put it in someone else's bag",12,156,5,"Place the knife in the next person's bag",17,22.3333333333333
"8479","12_17","put it in someone else's bag",12,197,5,"Carl could stick the knife in someone else's bag",17,1.66666666666667
"8480","13_17","do nothing",13,261,2,"Do nothing",17,0
"8481","13_17","do nothing",13,253,3,"Do nothing and be embarrassed",17,0
"8482","13_17","do nothing",13,285,3,"Stay at the wedding and do nothing.",17,26
"8483","13_17","do nothing",13,222,4,"Do nothing",17,0
"8484","13_17","do nothing",13,255,4,"do nothing",17,33.3333333333333
"8485","13_17","do nothing",13,306,4,"do nothing",17,3.33333333333333
"8486","13_17","do nothing",13,247,5,"move forward without the ring",17,92
"8487","13_17","do nothing",13,302,5,"Keep mute",17,0.666666666666667
"8488","14_17","put him in a homeless shelter",14,293,3,"Apply to a homeless shelter",17,85
"8489","14_17","put him in a homeless shelter",14,270,4,"Take him to a homeless shelter.",17,58.6666666666667
"8490","14_17","put him in a homeless shelter",14,292,4,"Send his father to a homeless shelter.",17,4
"8491","14_17","put him in a homeless shelter",14,241,5,"Find a no cost home to put him in.",17,94
"8492","14_17","put him in a homeless shelter",14,266,5,"Put him in a homeless shelter.",17,3.33333333333333
"8493","14_17","put him in a homeless shelter",14,306,5,"drop him off at a nursing home and say he was a homeless man",17,5.33333333333333
"8494","15_17","give up his own food",15,285,2,"Withgo food for himself so his crew can eat.",17,84.3333333333333
"8495","15_17","give up his own food",15,301,2,"give up his portion of food",17,53.3333333333333
"8496","15_17","give up his own food",15,217,3,"Go without food so others can eat.",17,59.6666666666667
"8497","15_17","give up his own food",15,221,3,"give all the food to everyone",17,4
"8498","15_17","give up his own food",15,272,3,"Ahmed shouldn't consume any to set an example.",17,90
"8499","15_17","give up his own food",15,219,4,"Eat less so others may have more",17,64.6666666666667
"8500","15_17","give up his own food",15,209,5,"not eat",17,70
"8501","15_17","give up his own food",15,238,5,"Jump overboard",17,6
"8502","15_17","give up his own food",15,242,5,"Donate his own resources.",17,68.3333333333333
"8503","15_17","give up his own food",15,262,5,"give less food to himself, so others can get enough",17,50.6666666666667
"8504","15_17","give up his own food",15,305,5,"Commit suicide so his portion of food and go to the others.",17,0
"8505","14_18","put him in a retirement home",14,268,1,"Check for alternate ways to help pay for retirement home.",18,81
"8506","14_18","put him in a retirement home",14,222,2,"Ship his father to a home",18,60.3333333333333
"8507","14_18","put him in a retirement home",14,244,2,"Sell his father's house and put him in a state-funded retirement home.",18,84.3333333333333
"8508","14_18","put him in a retirement home",14,297,2,"sell his parents house and use the money to put father in retirement home",18,60.3333333333333
"8509","14_18","put him in a retirement home",14,237,3,"check retirement homes elsewhere to see if they're mot affordable",18,80.6666666666667
"8510","14_18","put him in a retirement home",14,260,3,"put his father in retirement home",18,70.3333333333333
"8511","14_18","put him in a retirement home",14,300,3,"Sell his father apartment and use the money together with the pension to pay for a retirement home",18,83.3333333333333
"8512","14_18","put him in a retirement home",14,304,3,"try to find cheaper retirement home",18,80.3333333333333
"8513","14_18","put him in a retirement home",14,242,4,"Go into debt to put his dad into a returment home.",18,61.6666666666667
"8514","14_18","put him in a retirement home",14,211,5,"put his dad in a nursing home",18,85.6666666666667
"8515","14_18","put him in a retirement home",14,219,5,"Look for cheaper retirement homes",18,71.6666666666667
"8516","14_18","put him in a retirement home",14,228,5,"See if there isn't an affordable option for a retirement home somewhere else.",18,93.6666666666667
"8517","14_18","put him in a retirement home",14,281,5,"Scratch a lottery ticket to make more money to afford to put his father in a retirement home. ",18,35
"8518","1_0","other",1,47,1,"Deal drugs",0,50
"8519","1_0","other",1,59,1,"Inform the doctor of the situation.",0,100
"8520","1_0","other",1,82,1,"Ask doctor for samples",0,99.6666666666667
"8521","1_0","other",1,83,1,"Ask the doctor for a lot of ""samples""",0,90
"8522","1_0","other",1,97,1,"have a friend fake symptoms to get it covered on their insurance",0,6.33333333333333
"8523","1_0","other",1,20,2,"create a fake insurance card",0,3.66666666666667
"8524","1_0","other",1,46,2,"Heinz could tell his wife that everything is under control to prevent her from feeling worse.",0,81.6666666666667
"8525","1_0","other",1,48,2,"get a 2nd opinion",0,100
"8526","1_0","other",1,89,2,"contact her MD",0,100
"8527","1_0","other",1,90,2,"ask a doctor for help",0,82.3333333333333
"8528","1_0","other",1,94,2,"Start selling drugs to get the money needed",0,25.3333333333333
"8529","1_0","other",1,98,2,"He could request for an advance at work",0,89.3333333333333
"8530","1_0","other",1,14,3,"try to find a way to come up with the money to pay for it",0,96.6666666666667
"8531","1_0","other",1,16,3,"Talk to the medical person and find out if there is another way to get the medication",0,38.3333333333333
"8532","1_0","other",1,24,3,"kidnap doctor ",0,16
"8533","1_0","other",1,26,3,"go somewhere else",0,88.3333333333333
"8534","1_0","other",1,45,3,"complain",0,65.6666666666667
"8535","1_0","other",1,55,3,"Heinz could threaten the pharmaceutical company",0,22
"8536","1_0","other",1,6,4,"Pray for miricle",0,67
"8537","1_0","other",1,43,4,"Take the medication every other day to extend it.",0,2.66666666666667
"8538","1_0","other",1,55,4,"Heinz could take what money he does have and gamble with it in hopes of winning enough money",0,3.66666666666667
"8539","1_0","other",1,17,5,"look for a local support group that deals with his wife's illness and see if they havve any ideas",0,81.6666666666667
"8540","1_0","other",1,20,5,"try to get someone else to give them their medication",0,36.6666666666667
"8541","1_0","other",1,45,5,"pray",0,83.3333333333333
"8542","1_0","other",1,49,5,"Go to the casino and try and win some money",0,16
"8543","1_0","other",1,55,5,"Heinz could euthanize his wife",0,0
"8544","1_0","other",1,61,5,"Pray to the god",0,43.6666666666667
"8545","2_0","other",2,6,2,"Get refund for trip",0,69
"8546","2_0","other",2,13,3,"Check if the flight is running late.",0,100
"8547","2_0","other",2,50,3,"He can walk to the nearest gas station",0,85.3333333333333
"8548","2_0","other",2,64,3,"panic",0,74.6666666666667
"8549","2_0","other",2,90,3,"wait for help ",0,84
"8550","2_0","other",2,34,4,"Move his car somewhere safe.",0,65
"8551","2_0","other",2,36,4,"Walk to a gastation",0,65
"8552","2_0","other",2,37,4,"Wait",0,78.6666666666667
"8553","2_0","other",2,79,4,"Get really frustrated in his car",0,81.3333333333333
"8554","2_0","other",2,104,4,"Dream really hard",0,35
"8555","2_0","other",2,2,5,"call in a bomb threat to the airport",0,1.66666666666667
"8556","2_0","other",2,13,5,"Rethink how important it is to kill wild animals in Africa.",0,33.3333333333333
"8557","2_0","other",2,20,5,"call a bomb threat into the airport to delay his flight",0,0
"8558","2_0","other",2,35,5,"Drive on the shoulder, violating traffic laws",0,3.33333333333333
"8559","2_0","other",2,36,5,"Wait for help",0,25.3333333333333
"8560","2_0","other",2,45,5,"sleep",0,33.3333333333333
"8561","2_0","other",2,70,5,"don't worry about and just try to get there when he get there",0,46.6666666666667
"8562","2_0","other",2,78,5,"cry",0,83.3333333333333
"8563","2_0","other",2,85,5,"cry.",0,44
"8564","2_0","other",2,101,5,"pray and hope for miracle",0,70
"8565","3_0","other",3,19,2,"Sell some items without ringing the up and put the money in the register.",0,49
"8566","3_0","other",3,97,2,"Create a flex money drawer with leftover money or surplus money should go in the future",0,80
"8567","3_0","other",3,6,3,"Void sales to balance",0,5
"8568","3_0","other",3,42,3,"let everyone continue to find the discrepancy",0,63.3333333333333
"8569","3_0","other",3,97,3,"Report the money as a deficit and let the company cover the bill",0,83.3333333333333
"8570","3_0","other",3,8,5,"Ask his family for the money",0,59.3333333333333
"8571","3_0","other",3,10,5,"Report a robbery to the police.",0,1.66666666666667
"8572","3_0","other",3,12,5,"he should rectify the mistake",0,53.3333333333333
"8573","3_0","other",3,50,5,"He could say an emergency happened and he needed to use the money for the shop",0,24.3333333333333
"8574","3_0","other",3,72,5,"Ask another worker to cover it",0,30.6666666666667
"8575","3_0","other",3,85,5,"torture the staff until one confesses to stealing it.",0,0
"8576","3_0","other",3,102,5,"He could explain to staff that overtime would be required of all if someone didn't come forward.",0,67.3333333333333
"8577","4_0","other",4,4,1,"Go to the gym and ask if her friend is there yet",0,95
"8578","4_0","other",4,8,1,"Let her friend wait for her before getting up",0,6.66666666666667
"8579","4_0","other",4,14,2,"tell her friend the next day that she was sick and couldn't make it",0,44.6666666666667
"8580","4_0","other",4,39,2,"Hitchhike",0,38.3333333333333
"8581","4_0","other",4,78,2,"play dumb and pretend she didn't know about the expiration",0,50
"8582","4_0","other",4,86,2,"She can go to the gym anyways and ask what can be done about her membership.",0,53.6666666666667
"8583","4_0","other",4,103,2,"go back and get her stuff",0,100
"8584","4_0","other",4,12,3,"she try to get with her friend house ",0,55
"8585","4_0","other",4,18,3,"Liz can try to catch her friend before it is too late by leaving the gym and driving to where she thinks her friend will be.",0,31.6666666666667
"8586","4_0","other",4,39,3,"Ask a stranger for a ride.",0,67.3333333333333
"8587","4_0","other",4,46,3,"Liz could choose not to say a word about it.",0,34.3333333333333
"8588","4_0","other",4,74,3,"Do nothing.",0,30.6666666666667
